TRACING ASCII File
Created by MP-OS program
COMMENT
 
HEADER
Start at: 	16-12-21 10:43 AM
Timebase: 	1 sec.
Operator: 	BI                  90° Magnet
Operator units: 	A
Monitor1: 	Current Converter
Monitor1 units: 	A
 
 
 
 
 
 
 
 
DATA
O setting 	M1 reading 	Cur Conv Target 	Cur Conv Settings 	
76.281 	0.000e+000	 FC5 Qsnout	 13060	 
76.381 	0.000e+000	 FC5 Qsnout	 13060	 
76.481 	0.000e+000	 FC5 Qsnout	 13060	 
76.581 	0.000e+000	 FC5 Qsnout	 13060	 
76.682 	0.000e+000	 FC5 Qsnout	 13060	 
76.782 	0.000e+000	 FC5 Qsnout	 13060	 
76.882 	0.000e+000	 FC5 Qsnout	 13060	 
76.982 	0.000e+000	 FC5 Qsnout	 13060	 
77.082 	0.000e+000	 FC5 Qsnout	 13060	 
77.183 	0.000e+000	 FC5 Qsnout	 13060	 
77.283 	0.000e+000	 FC5 Qsnout	 13060	 
77.383 	0.000e+000	 FC5 Qsnout	 13060	 
77.483 	0.000e+000	 FC5 Qsnout	 13060	 
77.584 	0.000e+000	 FC5 Qsnout	 13060	 
77.684 	0.000e+000	 FC5 Qsnout	 13060	 
77.784 	0.000e+000	 FC5 Qsnout	 13060	 
77.884 	0.000e+000	 FC5 Qsnout	 13060	 
77.984 	0.000e+000	 FC5 Qsnout	 13060	 
78.085 	0.000e+000	 FC5 Qsnout	 13060	 
78.185 	0.000e+000	 FC5 Qsnout	 13060	 
78.285 	0.000e+000	 FC5 Qsnout	 13060	 
78.385 	0.000e+000	 FC5 Qsnout	 13060	 
78.486 	0.000e+000	 FC5 Qsnout	 13060	 
78.586 	0.000e+000	 FC5 Qsnout	 13060	 
78.686 	0.000e+000	 FC5 Qsnout	 13060	 
78.786 	0.000e+000	 FC5 Qsnout	 13060	 
78.886 	0.000e+000	 FC5 Qsnout	 13060	 
78.987 	0.000e+000	 FC5 Qsnout	 13060	 
79.087 	0.000e+000	 FC5 Qsnout	 13060	 
79.187 	0.000e+000	 FC5 Qsnout	 13060	 
79.287 	0.000e+000	 FC5 Qsnout	 13060	 
79.388 	0.000e+000	 FC5 Qsnout	 13060	 
79.488 	0.000e+000	 FC5 Qsnout	 13060	 
79.588 	0.000e+000	 FC5 Qsnout	 13060	 
79.688 	0.000e+000	 FC5 Qsnout	 13060	 
79.788 	0.000e+000	 FC5 Qsnout	 13060	 
79.889 	0.000e+000	 FC5 Qsnout	 13060	 
79.989 	0.000e+000	 FC5 Qsnout	 13060	 
80.089 	0.000e+000	 FC5 Qsnout	 13060	 
80.189 	0.000e+000	 FC5 Qsnout	 13060	 
80.290 	0.000e+000	 FC5 Qsnout	 13060	 
80.390 	0.000e+000	 FC5 Qsnout	 13060	 
80.490 	0.000e+000	 FC5 Qsnout	 13060	 
80.590 	0.000e+000	 FC5 Qsnout	 13060	 
80.690 	0.000e+000	 FC5 Qsnout	 13060	 
80.791 	0.000e+000	 FC5 Qsnout	 13060	 
80.891 	0.000e+000	 FC5 Qsnout	 13060	 
80.991 	0.000e+000	 FC5 Qsnout	 13060	 
81.091 	0.000e+000	 FC5 Qsnout	 13060	 
81.192 	0.000e+000	 FC5 Qsnout	 13060	 
81.292 	0.000e+000	 FC5 Qsnout	 13060	 
81.392 	0.000e+000	 FC5 Qsnout	 13060	 
81.492 	0.000e+000	 FC5 Qsnout	 13060	 
81.592 	0.000e+000	 FC5 Qsnout	 13060	 
81.693 	0.000e+000	 FC5 Qsnout	 13060	 
81.793 	0.000e+000	 FC5 Qsnout	 13060	 
81.893 	0.000e+000	 FC5 Qsnout	 13060	 
81.993 	0.000e+000	 FC5 Qsnout	 13060	 
82.094 	0.000e+000	 FC5 Qsnout	 13060	 
82.194 	0.000e+000	 FC5 Qsnout	 13060	 
82.294 	0.000e+000	 FC5 Qsnout	 13060	 
82.394 	0.000e+000	 FC5 Qsnout	 13060	 
82.494 	0.000e+000	 FC5 Qsnout	 13060	 
82.595 	0.000e+000	 FC5 Qsnout	 13060	 
82.695 	0.000e+000	 FC5 Qsnout	 13060	 
82.795 	0.000e+000	 FC5 Qsnout	 13060	 
82.895 	0.000e+000	 FC5 Qsnout	 13060	 
82.996 	0.000e+000	 FC5 Qsnout	 13060	 
83.096 	0.000e+000	 FC5 Qsnout	 13060	 
83.196 	0.000e+000	 FC5 Qsnout	 13060	 
83.296 	0.000e+000	 FC5 Qsnout	 13060	 
83.396 	0.000e+000	 FC5 Qsnout	 13060	 
83.497 	0.000e+000	 FC5 Qsnout	 13060	 
